,id,icon,site,country,missed,total,missed_count,missed_percent
3293,ElevenSports3FR.be,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQiWkZqXWuB5DwJtVjjNJ-HJd3OAOq5jR2j35n_yiofD2ZEBrLkvqFzSjfHiVs&s,,be,False,1.0,0.0,0.0
3294,ElevenProL1.be,,,be,False,1.0,0.0,0.0
3295,ElevenSports3NL.be,http://icon-tmdb.me/stalker_portal/misc/logos/320/13180.png?94312,,be,False,1.0,0.0,0.0
3296,AB3.be,http://icon-tmdb.me/stalker_portal/misc/logos/320/13175.jpg?1181,,be,False,1.0,0.0,0.0
3297,ACTUATV.be,https://www.actu-tv.com/images/logo.gif,,be,False,1.0,0.0,0.0
3298,Prise2.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/1895.jpg?90609,,ca,False,1.0,0.0,0.0
3299,OMNI1.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/1015.jpg?77407,,ca,False,1.0,0.0,0.0
3300,FoodNetwork.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/3936.jpg?14020,,ca,False,1.0,0.0,0.0
3301,DiscoveryVelocity.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/8269.jpg?3946,,ca,False,1.0,0.0,0.0
3302,HBO2.ca,http://logo.protv.cc/picons/logos/hbo2.png,,ca,False,1.0,0.0,0.0
3303,FightNetwork.ca,http://logo.protv.cc/picons/logos/fightnetwork.png,,ca,False,1.0,0.0,0.0
3304,DocumentaryChannel.ca,http://logo.protv.cc/picons/logos/documentary.png,,ca,False,1.0,0.0,0.0
3305,Vision.ca,http://logo.protv.cc/picons/logos/vision.jpg,,ca,False,1.0,0.0,0.0
3306,ICIARTV.ca,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSL_IIYjpK-JpY1z691-eH5z2Iqk5BEz5DjHJ2iArXnjuKfaVZAhy1nGJyDKI0&amp;s,,ca,False,1.0,0.0,0.0
3307,ZTele.ca,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqrMRPUQoPrqsV9CqtS9kX7lN7aRxh7cLmlD9KwU4kOBeBiKoHGj3yz1YeHA&amp;s,,ca,False,1.0,0.0,0.0
3308,GlobalCalgary.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/9356.jpg?42173,,ca,False,1.0,0.0,0.0
3309,Explora.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/8414.jpg?82972,,ca,False,1.0,0.0,0.0
3310,GlobalBC.ca,http://logo.protv.cc/picons/logos/global.gif,,ca,False,1.0,0.0,0.0
3311,Investigation.ca,https://cdn.tvpassport.com/image/station/640x360/v2/s87899_h15_ac.png,,ca,False,1.0,0.0,0.0
3312,Festival.be,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvyNnagV3fqn7iDCJN2Q9iOi5vK58HEMLnDk_HILp-QDW2L7jJJRMHV7reMg&amp;s,,be,False,1.0,0.0,0.0
3313,PlanetePlusCA.ca,https://cdn.tvpassport.com/image/station/640x360/v2/s31323_h15_aa.png,,ca,False,1.0,0.0,0.0
3314,HBO.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/2279.jpg?63167,,ca,False,1.0,0.0,0.0
3315,ElleFictions.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/3320.jpg?85018,,ca,False,1.0,0.0,0.0
3316,OutdoorLifeNetwork.ca,http://logo.protv.cc/picons/logos/oln.jpg,,ca,False,1.0,0.0,0.0
3317,GameTV.ca,http://logo.protv.cc/picons/logos/gametv.png,,ca,False,1.0,0.0,0.0
3318,ICITeleToronto.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/11034.jpg?75086,,ca,False,1.0,0.0,0.0
3319,ICITeleMontreal.ca,http://logo.protv.cc/picons/logos/ici.jpg,,ca,False,1.0,0.0,0.0
3320,EEntertainment.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/6000.jpg?23884,,ca,False,1.0,0.0,0.0
3321,WNetwork.ca,http://logo.protv.cc/picons/logos/wnetwork.png,,ca,False,1.0,0.0,0.0
3322,Dtour.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/1948.jpg?82104,,ca,False,1.0,0.0,0.0
3323,Evasion.ca,https://cdn.tvpassport.com/image/station/640x360/v2/s21545_h15_ab.png,,ca,False,1.0,0.0,0.0
3324,PalmaresADISQ.ca,https://cdn.tvpassport.com/image/station/640x360/v2/s108572_h15_aa.png,,ca,False,1.0,0.0,0.0
3325,ICIExplora.ca,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgwP-HuPjtGAE-l8zOtCSUv8Kxg-gBkGTDU0I_FLr1GjplJBtluWdNR5Cmug&amp;s,,ca,False,1.0,0.0,0.0
3326,FXX.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/8228.jpeg?18504,,ca,False,1.0,0.0,0.0
3327,HistoryChannel.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/733.jpg?36560,,ca,False,1.0,0.0,0.0
3328,OutTV.ca,http://logo.protv.cc/picons/logos/outtv.png,,ca,False,1.0,0.0,0.0
3329,ComedyCentral.be,http://icon-tmdb.me/stalker_portal/misc/logos/320/648.png?ver=25354,,be,False,1.0,0.0,0.0
3330,Tipik.be,http://icon-tmdb.me/stalker_portal/misc/logos/320/13222.png?20256,,be,False,1.0,0.0,0.0
3331,CanalZoom.be,http://icon-tmdb.me/stalker_portal/misc/logos/320/10567.jpg?6497,,be,False,1.0,0.0,0.0
3332,Tipikvision.be,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxrO1rmEw_aeT1yCzzdzwizJG-xvv0NkHUqpx6HEthJx3_iJEUS7-j71-d1w&amp;s,,be,False,1.0,0.0,0.0
3333,SBT.br,http://icon-tmdb.me/stalker_portal/logos/SBT-BRASILIA.jpeg,,br,False,1.0,0.0,0.0
3334,truTV.br,http://icon-tmdb.me/stalker_portal/logos/laz.trutv.png,,br,False,1.0,0.0,0.0
3335,TLC.br,http://icon-tmdb.me/stalker_portal/logos/discoverytlc.png,,br,False,1.0,0.0,0.0
3336,HGTV.br,http://icon-tmdb.me/stalker_portal/logos/HGTV-HD.png,,br,False,1.0,0.0,0.0
3337,Cultura.br,http://icon-tmdb.me/stalker_portal/logos/CULTURA-TV-BR.png,,br,False,1.0,0.0,0.0
3338,RedeGospel.br,http://icon-tmdb.me/stalker_portal/logos/TV-REDE-GOSPEL.jpeg,,br,False,1.0,0.0,0.0
3339,InvestigacaoDiscovery.br,http://icon-tmdb.me/stalker_portal/logos/INVESTIGATION-DISCOVERY.png,,br,False,1.0,0.0,0.0
3340,HBOXtreme.br,http://icon-tmdb.me/stalker_portal/logos/HBO-Xtreme.png,,br,False,1.0,0.0,0.0
3341,Off.br,http://icon-tmdb.me/stalker_portal/logos/off.png,,br,False,1.0,0.0,0.0
3342,HBOPop.br,http://icon-tmdb.me/stalker_portal/logos/HBO-POP.png,,br,False,1.0,0.0,0.0
3343,HGTV.ca,http://logo.protv.cc/picons/logos/hgtv.png,,ca,False,1.0,0.0,0.0
3344,HBOMundi.br,http://icon-tmdb.me/stalker_portal/logos/HBO-MUNDI.jpeg,,br,False,1.0,0.0,0.0
3345,CancaoNova.br,http://icon-tmdb.me/stalker_portal/logos/cancaonova.png,,br,False,1.0,0.0,0.0
3346,TVAparecida.br,http://icon-tmdb.me/stalker_portal/logos/Aparecida.png,,br,False,1.0,0.0,0.0
3347,DisneyXD.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/759.png?15979,,ca,False,1.0,0.0,0.0
3348,Zeste.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/9797.jpg?50311,,ca,False,1.0,0.0,0.0
3349,FamilyChannel.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/8221.jpg?40874,,ca,False,1.0,0.0,0.0
3350,FamilyJr.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/8111.png?91994,,ca,False,1.0,0.0,0.0
3351,FrissonsTV.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/8313.jpg?90679,,ca,False,1.0,0.0,0.0
3352,DisneyJunior.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/748.png?96987,,ca,False,1.0,0.0,0.0
3353,HPItv.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/13969.png?74532,,ca,False,1.0,0.0,0.0
3354,GlobalNewsBC1.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/3029.png?96943,,ca,False,1.0,0.0,0.0
3355,HLN.ca,http://logo.protv.cc/picons/logos/hln.png,,ca,False,1.0,0.0,0.0
3356,OMNI2.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/1015.jpg?77407,,ca,False,1.0,0.0,0.0
3357,DisneyChannel.ca,http://icon-tmdb.me/stalker_portal/misc/logos/320/748.png?52657,,ca,False,1.0,0.0,0.0
3358,GINXeSportsTVCanada.ca,http://logo.protv.cc/picons/logos/ginxesports.png,,ca,False,1.0,0.0,0.0
3359,EvangelizarTV.br,http://icon-tmdb.me/stalker_portal/logos/TV-EVANGELIZAR.png,,br,False,1.0,0.0,0.0
3360,Motorvision.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/11240.jpg?ver=58561,,gr,False,1.0,0.0,0.0
3361,NovaSports4.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/11148.png?54842,,gr,False,1.0,0.0,0.0
3362,CosmoteCinema2.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/3781.jpg?36047,,gr,False,1.0,0.0,0.0
3363,NovaCinema3.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/12276.png?81811,,gr,False,1.0,0.0,0.0
3364,CosmoteCinema3.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/3778.jpg?14176,,gr,False,1.0,0.0,0.0
3365,DisneyChannel.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/634.jpg?44737,,gr,False,1.0,0.0,0.0
3366,Star.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/6615.jpg?99031,,gr,False,1.0,0.0,0.0
3367,ViasatNature.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/724.jpg?19357,,gr,False,1.0,0.0,0.0
3368,Eurosport2.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/627.jpg?5743,,gr,False,1.0,0.0,0.0
3369,AnimalPlanet.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/626.png?29298,,gr,False,1.0,0.0,0.0
3370,Alpha.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/7943.png?45838,,gr,False,1.0,0.0,0.0
3371,Eurosport1.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/615.jpg?6947,,gr,False,1.0,0.0,0.0
3372,DisneyJunior.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/748.png?37318,,gr,False,1.0,0.0,0.0
3373,ViasatHistory.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/719.jpg?34523,,gr,False,1.0,0.0,0.0
3374,Guadeloupe1.fr,https://focus.telerama.fr/500x500/0000/00/01/clear-329.png,,fr,False,1.0,0.0,0.0
3375,TCM.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/11321.png?86829,,gr,False,1.0,0.0,0.0
3376,Ant1.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/7928.jpg?43841,,gr,False,1.0,0.0,0.0
3377,SmileTV.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/7947.jpg?81016,,gr,False,1.0,0.0,0.0
3378,NovaHD.hr,http://icon-tmdb.me/stalker_portal/misc/logos/320/3784.jpg?20996,,hr,False,1.0,0.0,0.0
3379,NationalGeographic.hr,http://icon-tmdb.me/stalker_portal/misc/logos/320/6656.png?15047,,hr,False,1.0,0.0,0.0
3380,NickJr.hr,https://icon-tmdb.me/stalker_portal/misc/logos/320/746.png?37597,,hr,False,1.0,0.0,0.0
3381,Z1.hr,http://icon-tmdb.me/stalker_portal/misc/logos/320/3767.png?52200,,hr,False,1.0,0.0,0.0
3382,Nickelodeon.hr,http://icon-tmdb.me/stalker_portal/misc/logos/320/6276.png?9405,,hr,False,1.0,0.0,0.0
3383,Jugoton.hr,http://icon-tmdb.me/stalker_portal/misc/logos/320/10603.png?19394,,hr,False,1.0,0.0,0.0
3384,DomaTv.hr,http://icon-tmdb.me/stalker_portal/misc/logos/320/3810.png?97259,,hr,False,1.0,0.0,0.0
3385,VinkovackaTv.hr,http://icon-tmdb.me/stalker_portal/misc/logos/320/3770.jpg?7495,,hr,False,1.0,0.0,0.0
3386,MiniTv.hr,http://icon-tmdb.me/stalker_portal/misc/logos/320/2275.png?12188,,hr,False,1.0,0.0,0.0
3387,SlavonskaTv.hr,http://icon-tmdb.me/stalker_portal/misc/logos/320/12048.jpg?6347,,hr,False,1.0,0.0,0.0
3388,KlasikTv.hr,http://icon-tmdb.me/stalker_portal/misc/logos/320/3790.jpg?75697,,hr,False,1.0,0.0,0.0
3389,ViasatExplore.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/720.jpg?35531,,gr,False,1.0,0.0,0.0
3390,NovaSports3.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/10147.jpg?67976,,gr,False,1.0,0.0,0.0
3391,CosmoteSport6.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/12057.jpg?10464,,gr,False,1.0,0.0,0.0
3392,BlueSky.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/7952.jpg?12685,,gr,False,1.0,0.0,0.0
3393,Boomerang.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/6163.png?83295,,gr,False,1.0,0.0,0.0
3394,Nickelodeon.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/743.png?44214,,gr,False,1.0,0.0,0.0
3395,ONEChannel.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/12050.jpg?3623,,gr,False,1.0,0.0,0.0
3396,NovaCinema1.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/12266.png?63010,,gr,False,1.0,0.0,0.0
3397,NovaCinema2.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/12275.png?91367,,gr,False,1.0,0.0,0.0
3398,NauticalChannel.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/7890.png?69592,,gr,False,1.0,0.0,0.0
3399,NovaCinema4.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/12279.png?34004,,gr,False,1.0,0.0,0.0
3400,NovaSportsPrime.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/1974.png?66741,,gr,False,1.0,0.0,0.0
3401,NovaSportsNews.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/3907.png?96545,,gr,False,1.0,0.0,0.0
3402,NovaSports6.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/9376.png?26294,,gr,False,1.0,0.0,0.0
3403,NovaSports5.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/9374.png?45768,,gr,False,1.0,0.0,0.0
3404,Mega.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/11291.jpg?56303,,gr,False,1.0,0.0,0.0
3405,NovaSports2.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/7945.jpg?91604,,gr,False,1.0,0.0,0.0
3406,NovaSportsStart.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/3782.png?89285,,gr,False,1.0,0.0,0.0
3407,CosmoteSport7.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/9948.png?22098,,gr,False,1.0,0.0,0.0
3408,NatGeoWild.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/1395.png?69698,,gr,False,1.0,0.0,0.0
3409,NatGeo.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/60.jpg?43932,,gr,False,1.0,0.0,0.0
3410,CosmoteSport5.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/12468.png?28757,,gr,False,1.0,0.0,0.0
3411,CosmoteSport4.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/12445.jpg?43577,,gr,False,1.0,0.0,0.0
3412,CosmoteSport3.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/9355.png?73286,,gr,False,1.0,0.0,0.0
3413,CosmoteSport2.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/1969.png?65586,,gr,False,1.0,0.0,0.0
3414,CosmoteSport1.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/6545.png?53661,,gr,False,1.0,0.0,0.0
3415,CosmoteSeries.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/7661.jpg?66113,,gr,False,1.0,0.0,0.0
3416,CosmoteHistory.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/3924.jpg?42966,,gr,False,1.0,0.0,0.0
3417,CosmoteCinema1.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/10622.jpg?10100,,gr,False,1.0,0.0,0.0
3418,CorfuTV.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/6487.jpg?95601,,gr,False,1.0,0.0,0.0
3419,BBCEarth.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/3982.png?87783,,gr,False,1.0,0.0,0.0
3420,NovaSports1.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/3902.png?48965,,gr,False,1.0,0.0,0.0
3421,Cinemax2.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/10008.jpg?88237,,hu,False,1.0,0.0,0.0
3422,Cinemax.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/3970.png?27101,,hu,False,1.0,0.0,0.0
3423,Moziverzum.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/8573.jpg?83435,,hu,False,1.0,0.0,0.0
3424,IzauraTV.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/10070.png?65485,,hu,False,1.0,0.0,0.0
3425,SlagerTV.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/6416.jpg?10251,,hu,False,1.0,0.0,0.0
3426,TVPaprika.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/10177.jpg?32972,,hu,False,1.0,0.0,0.0
3427,HBO3.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/1918.jpg?47988,,hu,False,1.0,0.0,0.0
3428,Eurosport2.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/627.jpg?85477,,hu,False,1.0,0.0,0.0
3429,HBO.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/3260.png?93106,,hu,False,1.0,0.0,0.0
3430,AMC.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/6164.png?47513,,hu,False,1.0,0.0,0.0
3431,OzoneNetwork.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/9922.jpg?96429,,hu,False,1.0,0.0,0.0
3432,PAXTV.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/6494.jpg?93519,,hu,False,1.0,0.0,0.0
3433,Prime.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/13430.png?2290,,hu,False,1.0,0.0,0.0
3434,ParamountChannel.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/2274.jpg?77843,,hu,False,1.0,0.0,0.0
3435,ViasatHistory.hr,http://icon-tmdb.me/stalker_portal/misc/logos/320/1439.jpg?56261,,hr,False,1.0,0.0,0.0
3436,TLC.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/1421.png?45642,,hu,False,1.0,0.0,0.0
3437,Story4.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/11526.jpg?68593,,hu,False,1.0,0.0,0.0
3438,Film4.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/1929.jpg?36276,,hu,False,1.0,0.0,0.0
3439,FilmCafe.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/1924.png?42973,,hu,False,1.0,0.0,0.0
3440,FilmMania.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/1905.jpg?55387,,hu,False,1.0,0.0,0.0
3441,FilmPlus.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/3311.png?30408,,hu,False,1.0,0.0,0.0
3442,FilmboxExtra.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/1931.jpg?96319,,hu,False,1.0,0.0,0.0
3443,FilmboxPremium.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/2290.jpg?75757,,hu,False,1.0,0.0,0.0
3444,FishingHunting.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/7649.jpg?19199,,hu,False,1.0,0.0,0.0
3445,FoodNetwork.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/6168.png?34378,,hu,False,1.0,0.0,0.0
3446,SuperTV2.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/1954.jpg?32074,,hu,False,1.0,0.0,0.0
3447,Sport2.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/1954.jpg?32074,,hu,False,1.0,0.0,0.0
3448,Sport1.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/1955.jpg?67185,,hu,False,1.0,0.0,0.0
3449,SpilerTV.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/5984.png?53621,,hu,False,1.0,0.0,0.0
3450,Spiler2TV.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/12153.png?35670,,hu,False,1.0,0.0,0.0
3451,Galaxy4.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/1923.jpg?21899,,hu,False,1.0,0.0,0.0
3452,RtlPassion.hr,http://icon-tmdb.me/stalker_portal/misc/logos/320/3773.png?64197,,hr,False,1.0,0.0,0.0
3453,OsjeckaTv.hr,http://icon-tmdb.me/stalker_portal/misc/logos/320/10543.jpg?12586,,hr,False,1.0,0.0,0.0
3454,RtlLiving.hr,http://icon-tmdb.me/stalker_portal/misc/logos/320/3774.png?72957,,hr,False,1.0,0.0,0.0
3455,RtlKockica.hr,http://icon-tmdb.me/stalker_portal/misc/logos/320/3775.jpg?42871,,hr,False,1.0,0.0,0.0
3456,RtlCrime.hr,http://icon-tmdb.me/stalker_portal/misc/logos/320/5987.png?71057,,hr,False,1.0,0.0,0.0
3457,Rtl2.hr,http://icon-tmdb.me/stalker_portal/misc/logos/320/798.jpg?45967,,hr,False,1.0,0.0,0.0
3458,SportskaTv.hr,http://icon-tmdb.me/stalker_portal/misc/logos/320/3061.png?82945,,hr,False,1.0,0.0,0.0
3459,ViasatExplore.hr,http://icon-tmdb.me/stalker_portal/misc/logos/320/1433.jpg?74039,,hr,False,1.0,0.0,0.0
3460,m1.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/11026.png?94583,,hu,False,1.0,0.0,0.0
3461,JockyTV.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/8167.jpg?16803,,hu,False,1.0,0.0,0.0
3462,JimJam.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/1913.jpg?46807,,hu,False,1.0,0.0,0.0
3463,RTL.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/1885.png?21081,,hu,False,1.0,0.0,0.0
3464,ViasatExplore.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/720.jpg?20831,,hu,False,1.0,0.0,0.0
3465,RTLGold.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/6497.jpg?97151,,hu,False,1.0,0.0,0.0
3466,ViasatNature.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/1863.jpg?42732,,hu,False,1.0,0.0,0.0
3467,Cool.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/10174.png?39675,,hu,False,1.0,0.0,0.0
3468,NatGeo.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/6151.png?57528,,hu,False,1.0,0.0,0.0
3469,tv2.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/832.png?80803,,hu,False,1.0,0.0,0.0
3470,m5.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/6051.png?12939,,hu,False,1.0,0.0,0.0
3471,CartoonNetworkTCM.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/6162.png?77525,,hu,False,1.0,0.0,0.0
3472,MoziPlus.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/8573.jpg?83435,,hu,False,1.0,0.0,0.0
3473,ViasatFilm.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/10736.jpg?38611,,hu,False,1.0,0.0,0.0
3474,DunaWorld.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/1941.png?50932,,hu,False,1.0,0.0,0.0
3475,DunaTV.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/1941.png?50932,,hu,False,1.0,0.0,0.0
3476,Ducktv.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/1943.jpg?44292,,hu,False,1.0,0.0,0.0
3477,Minimax.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/9930.jpg?74496,,hu,False,1.0,0.0,0.0
3478,ComedyCentral.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/9872.jpg?93291,,hu,False,1.0,0.0,0.0
3479,Mezzo.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/11494.jpg?95541,,hu,False,1.0,0.0,0.0
3480,BBCEarth.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/3982.png?56052,,hu,False,1.0,0.0,0.0
3481,Match4.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/7846.png?51872,,hu,False,1.0,0.0,0.0
3482,RTL2.hu,http://icon-tmdb.me/stalker_portal/misc/logos/320/1885.png?21081,,hu,False,1.0,0.0,0.0
3483,C116.api.telerama.fr,https://focus.telerama.fr/500x500/0000/00/01/clear-116.png,,fr,False,1.0,0.0,0.0
3484,Eurosport3603.fr,https://thumb.canalplus.pro/http/unsafe/{resolutionXY}/filters:quality({imageQualityPercentage})/canalplus-cdn.canal-plus.io/p1/channel/637/canal-ouah/CHN43FB/CHN43FB_637_20220110,,fr,False,1.0,0.0,0.0
3485,C29.api.telerama.fr,https://focus.telerama.fr/500x500/0000/00/01/clear-29.png,,fr,False,1.0,0.0,0.0
3486,Eurosport3602.fr,https://thumb.canalplus.pro/http/unsafe/{resolutionXY}/filters:quality({imageQualityPercentage})/canalplus-cdn.canal-plus.io/p1/channel/636/canal-ouah/CHN43FB/CHN43FB_636_20220110,,fr,False,1.0,0.0,0.0
3487,C446.api.telerama.fr,https://focus.telerama.fr/500x500/0000/00/01/clear-446.png,,fr,False,1.0,0.0,0.0
3488,C439.api.telerama.fr,https://focus.telerama.fr/500x500/0000/00/01/clear-439.png,,fr,False,1.0,0.0,0.0
3489,C437.api.telerama.fr,https://focus.telerama.fr/500x500/0000/00/01/clear-437.png,,fr,False,1.0,0.0,0.0
3490,ASTV.fr,https://static-cdn.tv.sfr.net/data/img/apps/chaines/logos/ASTV100x100couleuir.png,,fr,False,1.0,0.0,0.0
3491,C1340.api.telerama.fr,https://focus.telerama.fr/500x500/0000/00/01/clear-1340.png,,fr,False,1.0,0.0,0.0
3492,C421.api.telerama.fr,https://focus.telerama.fr/500x500/0000/00/01/clear-421.png,,fr,False,1.0,0.0,0.0
3493,C418.api.telerama.fr,https://focus.telerama.fr/500x500/0000/00/01/clear-418.png,,fr,False,1.0,0.0,0.0
3494,C417.api.telerama.fr,https://focus.telerama.fr/500x500/0000/00/01/clear-417.png,,fr,False,1.0,0.0,0.0
3495,C414.api.telerama.fr,https://focus.telerama.fr/500x500/0000/00/01/clear-414.png,,fr,False,1.0,0.0,0.0
3496,C413.api.telerama.fr,https://focus.telerama.fr/500x500/0000/00/01/clear-413.png,,fr,False,1.0,0.0,0.0
3497,CosmoteSport8.gr,http://icon-tmdb.me/stalker_portal/misc/logos/320/9900.jpg?68562,,gr,False,1.0,0.0,0.0
3498,Eurosport1.fr,http://icon-tmdb.me/stalker_portal/misc/logos/320/1934.png?40558,,fr,False,1.0,0.0,0.0
